orig_path,label,index,ImagePath
Kvasir v2/ulcerative-colitis/ulcerative-colitis/594ff788-59b2-437d-9772-bebdb551d11b.jpg,ulcerative-colitis,4,00626.jpg
Kvasir v2/polyps/polyps/ad5b71be-8c88-4b9d-9894-6830b11d9ea2.jpg,polyps,2,00627.jpg
Kvasir v2/normal-pylorus/normal-pylorus/6a63b24c-ddfe-4660-9ae6-915fc3cca164.jpg,normal-pylorus,6,00628.jpg
Kvasir v2/esophagitis/esophagitis/ac801a94-a53f-46ba-8e60-bdde7d3994f2.jpg,esophagitis,7,00629.jpg
Kvasir v2/normal-pylorus/normal-pylorus/be2c1b11-4ac7-4aa0-9a3b-10d0bf0f5c89.jpg,normal-pylorus,6,00630.jpg
Kvasir v2/normal/normal/c9db476b-4fca-4b25-95d5-d1120b311bbd.jpg,normal,8,00631.jpg
Kvasir v2/normal-cecum/normal-cecum/fd12c6ac-f0db-4508-b7f8-bb4067a9ebca.jpg,normal-cecum,1,00632.jpg
Kvasir v2/esophagitis/esophagitis/9f8809a0-b6cb-440c-a031-a52f260002b6.jpg,esophagitis,7,00633.jpg
Kvasir v2/polyps/polyps/69a9a0f7-e717-4d47-bd6f-cfe83e31c09c.jpg,polyps,2,00634.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/584f1fa0-9bb9-49d3-b412-c42819d0a200_00001596.jpg,ulcerative-colitis,4,00635.jpg
Kvasir v2/esophagitis/esophagitis/e2b7ed89-675b-4041-9126-43da2045a2dd.jpg,esophagitis,7,00636.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/24f0df1e-b1e8-49ed-b796-9ee0b1ccc504.jpg,dyed-lifted-polyps,3,00637.jpg
Kvasir v2/esophagitis/esophagitis/67475ab5-8be7-45e7-a03a-0e80263e81ed.jpg,esophagitis,7,00638.jpg
Kvasir v2/esophagitis/esophagitis/5cda1a2d-88e3-4be0-931f-ba3d929e837d.jpg,esophagitis,7,00639.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/2ed58dc9-355a-4186-9642-94ce056a0bb3.jpg,ulcerative-colitis,4,00640.jpg
Kvasir v2/esophagitis/esophagitis/3eeaadd6-6ff1-420f-9bfe-a501cc96b8de.jpg,esophagitis,7,00641.jpg
Kvasir v2/normal-cecum/normal-cecum/950e8f7b-5a41-4026-8442-8e762f095715.jpg,normal-cecum,1,00642.jpg
Kvasir v2/normal-pylorus/normal-pylorus/596de139-d56d-4182-8d00-89393568e795.jpg,normal-pylorus,6,00643.jpg
Kvasir v2/normal-cecum/normal-cecum/068d3dac-066b-47c2-8057-c5e9ceb48262.jpg,normal-cecum,1,00644.jpg
Kvasir v2/polyps/polyps/1e3b2331-c8c5-41c8-9306-bb8f536d2048.jpg,polyps,2,00645.jpg
Kvasir v2/esophagitis/esophagitis/cdb8f4a5-3a5c-40a6-a845-1395510867be.jpg,esophagitis,7,00646.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/1c49664d-3807-400d-9fd1-56eb53874d86.jpg,ulcerative-colitis,4,00647.jpg
Kvasir v2/esophagitis/esophagitis/0dbd8e31-6676-42f2-b71a-6cb8b728adf6.jpg,esophagitis,7,00648.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/6dabb131-4497-478b-b25e-a5b1174df486.jpg,dyed-lifted-polyps,3,00649.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/9c3ef892-7bd7-4a74-8419-a059b683f13e.jpg,dyed-lifted-polyps,3,00650.jpg
Kvasir v2/esophagitis/esophagitis/f9040c9a-a93a-4261-84ea-14d0b876eb32.jpg,esophagitis,7,00651.jpg
Kvasir v2/esophagitis/esophagitis/2aad6a38-daa2-4e08-9db8-b9e19dc2ccdd.jpg,esophagitis,7,00652.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/45fc69bc-6372-4c27-933e-ff0c9f31b268.jpg,dyed-resection-margins,5,00653.jpg
Kvasir v2/normal-pylorus/normal-pylorus/06d2ed44-a965-4b57-82b9-e3c3624a221a.jpg,normal-pylorus,6,00654.jpg
Kvasir v2/polyps/polyps/0a945a01-470c-4834-9360-6569a4a43610.jpg,polyps,2,00655.jpg
Kvasir v2/esophagitis/esophagitis/5f68e14f-6a53-45e2-9cb8-ab67cacc11e7.jpg,esophagitis,7,00656.jpg
Kvasir v2/normal-cecum/normal-cecum/344bf180-fd5b-4df8-a80b-bb9565d153ef.jpg,normal-cecum,1,00657.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/16fb48a4-7dde-41df-aa3a-a8a73de0e047.jpg,dyed-resection-margins,5,00658.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/eb1dd07c-7ecd-4f7c-a780-8a4596adf998.jpg,ulcerative-colitis,4,00659.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/ef09f508-05c8-4cb1-b8d1-261d5b2826b4.jpg,dyed-lifted-polyps,3,00660.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/6f6c6206-4736-4a76-88c2-93eef5e44fa3.jpg,ulcerative-colitis,4,00661.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/652b2527-8e45-4273-a6e0-1b340c2c409f.jpg,dyed-lifted-polyps,3,00662.jpg
Kvasir v2/normal/normal/4b7a6f28-953a-4ef2-a58c-8e81dd52f05d.jpg,normal,8,00663.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/7d810afd-dc37-4331-8be3-372e2c926384.jpg,dyed-resection-margins,5,00664.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/ca43d12c-2d66-4121-ba8a-ff9029981ef9.jpg,dyed-resection-margins,5,00665.jpg
Kvasir v2/polyps/polyps/b3a01269-1dc6-43a0-9d5e-1861db87d8be.jpg,polyps,2,00666.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/66933a1b-1886-46fa-bc0b-45e2f47dcaa4.jpg,dyed-resection-margins,5,00667.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/7191c008-6655-4785-a5f1-5fa25bc6bdb1.jpg,dyed-resection-margins,5,00668.jpg
Kvasir v2/polyps/polyps/eb3ad0b1-8f9c-4c57-8af1-fd34b05406fa.jpg,polyps,2,00669.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/5fefdde3-1c36-4ccd-b307-d68b991bc44b.jpg,dyed-lifted-polyps,3,00670.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/6c8b8c2e-731c-469b-b690-0bbc846efd53.jpg,ulcerative-colitis,4,00671.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/02d224ad-8c65-4b2d-aa9d-ea8aed60d37d.jpg,dyed-resection-margins,5,00672.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/10e7ea5f-9e98-43e8-88ba-e5f676af199e.jpg,dyed-resection-margins,5,00673.jpg
Kvasir v2/esophagitis/esophagitis/0cde514b-b8f5-4934-8dd5-7361b0b014bd.jpg,esophagitis,7,00674.jpg
Kvasir v2/normal/normal/2882de09-16f1-4615-8649-25c4fd1f04d3.jpg,normal,8,00675.jpg
Kvasir v2/normal-pylorus/normal-pylorus/e92cd6bf-bb0a-403c-b1b2-b146ee517ddf.jpg,normal-pylorus,6,00676.jpg
Kvasir v2/normal/normal/35ca52a1-3f5c-485b-97fc-9033afa94d5b.jpg,normal,8,00677.jpg
Kvasir v2/esophagitis/esophagitis/69d9d3d4-ceb9-4ad4-a6f7-95d3ca9ed64a.jpg,esophagitis,7,00678.jpg
Kvasir v2/normal-pylorus/normal-pylorus/27529993-2a90-4f8d-983b-dce78430c02d.jpg,normal-pylorus,6,00679.jpg
Kvasir v2/polyps/polyps/876609a5-187c-452d-9e29-7e445ce1d97f.jpg,polyps,2,00680.jpg
Kvasir v2/polyps/polyps/b716d61a-0b2d-4cdc-a091-974653d20e54.jpg,polyps,2,00681.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/3027db16-0a72-4c25-871a-5149bdb59a57.jpg,dyed-resection-margins,5,00682.jpg
Kvasir v2/normal-cecum/normal-cecum/249777ea-7b95-4286-9337-c710d010e787.jpg,normal-cecum,1,00683.jpg
Kvasir v2/polyps/polyps/c9cb5bb0-5e95-49c9-8c12-979c75c04b6a.jpg,polyps,2,00684.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/09ba9acf-521a-4a81-9459-0598994cc543.jpg,ulcerative-colitis,4,00685.jpg
Kvasir v2/normal-pylorus/normal-pylorus/8ca0f045-3b47-41cb-8dcb-b9716baa713f.jpg,normal-pylorus,6,00686.jpg
Kvasir v2/polyps/polyps/0a26e584-c293-4f43-8fe3-dab50261c05e.jpg,polyps,2,00687.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/28f985b1-51b4-4ed3-8cfe-7dbd1f5558d9.jpg,ulcerative-colitis,4,00688.jpg
Kvasir v2/polyps/polyps/9500f578-c6f4-460d-a280-a4f852044855.jpg,polyps,2,00689.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/974f1328-d9d4-4264-89d9-5ac9eccb3caa.jpg,dyed-lifted-polyps,3,00690.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/5f7d1bcc-e800-46f6-80f9-b869a31e56ff.jpg,ulcerative-colitis,4,00691.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/584f1fa0-9bb9-49d3-b412-c42819d0a200_00000052.jpg,ulcerative-colitis,4,00692.jpg
Kvasir v2/normal-pylorus/normal-pylorus/9f047d37-9506-4c2b-baee-91a23d20e7ba.jpg,normal-pylorus,6,00693.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/73932b1b-fd8d-48bd-a788-efd3b7f7409b.jpg,dyed-lifted-polyps,3,00694.jpg
Kvasir v2/esophagitis/esophagitis/95662c3f-a4ff-497c-b77f-0fc985255a3c.jpg,esophagitis,7,00695.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/5b6f0edd-25f7-4c06-a430-f6899318fd22.jpg,ulcerative-colitis,4,00696.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/592cdec4-d325-4c88-abc9-1b51a62b610c.jpg,dyed-lifted-polyps,3,00697.jpg
Kvasir v2/polyps/polyps/23a1a4d4-9e2a-40ae-9f41-0953532b6b44.jpg,polyps,2,00698.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/a348e855-5d9e-45dc-a9fd-159d6d22c4e7.jpg,ulcerative-colitis,4,00699.jpg
Kvasir v2/polyps/polyps/8294989f-111d-426b-9edc-e02bb1f9a0c4.jpg,polyps,2,00700.jpg
Kvasir v2/normal-cecum/normal-cecum/4e661655-fa5e-40e5-8786-c02fe567ee92.jpg,normal-cecum,1,00701.jpg
Kvasir v2/normal-cecum/normal-cecum/9a583af9-f42d-4ddf-80b5-ce0ee5b2559c.jpg,normal-cecum,1,00702.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/3751f149-a96f-4c78-865c-1db82f9b5499.jpg,dyed-lifted-polyps,3,00703.jpg
Kvasir v2/polyps/polyps/0775f49e-b0f9-43f2-8456-85479d4582cc.jpg,polyps,2,00704.jpg
Kvasir v2/esophagitis/esophagitis/fa20296f-1b8f-48db-b681-1d8b578a10ed.jpg,esophagitis,7,00705.jpg
Kvasir v2/esophagitis/esophagitis/8fd3bdbf-b055-44e5-91c5-08c770e9d456.jpg,esophagitis,7,00706.jpg
Kvasir v2/esophagitis/esophagitis/68c3146f-41be-4bb4-88a3-f9372a00ec2b.jpg,esophagitis,7,00707.jpg
Kvasir v2/polyps/polyps/2bb8698d-c65e-46e1-91b9-910a526768b1.jpg,polyps,2,00708.jpg
Kvasir v2/normal-cecum/normal-cecum/1e0651ae-2c14-49d5-b443-e4f1014d7df1.jpg,normal-cecum,1,00709.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/9e53bd44-d127-4fcf-a4a7-f4cc9a3e2a24.jpg,ulcerative-colitis,4,00710.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/b5855d49-70db-4bff-8780-aea4732f70ad.jpg,dyed-lifted-polyps,3,00711.jpg
Kvasir v2/normal-cecum/normal-cecum/9eb2ac9b-440e-4717-abfd-001fa625e534.jpg,normal-cecum,1,00712.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/995ee031-9a2c-4568-87e3-269b8bb7db1e.jpg,dyed-resection-margins,5,00713.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/3f7e343c-6d00-4dc9-8ec3-b183e088ecb5.jpg,ulcerative-colitis,4,00714.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/c67f84a9-dcbd-4265-a2a8-52a683570376.jpg,dyed-lifted-polyps,3,00715.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/72c3e522-aa21-4e78-a7e3-eaa793ebca35.jpg,dyed-lifted-polyps,3,00716.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/33f4c23e-04c4-433f-b2dc-ae356a16e36b.jpg,dyed-resection-margins,5,00717.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/8b54c3dc-8e99-431f-8ac4-5733877d2b78.jpg,ulcerative-colitis,4,00718.jpg
Kvasir v2/normal/normal/ec60235f-7093-4d1b-b957-89e60597ebb2.jpg,normal,8,00719.jpg
Kvasir v2/normal-cecum/normal-cecum/a35d5055-c8ba-48c2-b825-065d122e8d6b.jpg,normal-cecum,1,00720.jpg
Kvasir v2/esophagitis/esophagitis/cc4ea119-4407-483f-af61-96c18d5a525a.jpg,esophagitis,7,00721.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/9d789cb9-7b2d-47ef-8e14-917764650cb0.jpg,dyed-resection-margins,5,00722.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/a01c723e-a9c4-44b6-bd4c-ea2d8b796f32.jpg,ulcerative-colitis,4,00723.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/83f07644-9e5d-4357-945b-27375aa77d9f.jpg,dyed-resection-margins,5,00724.jpg
Kvasir v2/esophagitis/esophagitis/36b38ffd-15bd-4bb5-801f-21a97932025f.jpg,esophagitis,7,00725.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/fdb9af61-5fba-4712-8127-e96637037408.jpg,ulcerative-colitis,4,00726.jpg
Kvasir v2/normal-cecum/normal-cecum/2fd51d0f-e894-405d-b3f1-5bbd046e7a1e.jpg,normal-cecum,1,00727.jpg
Kvasir v2/normal-cecum/normal-cecum/86f79a1f-7f89-47fe-827d-44ddbd856d49.jpg,normal-cecum,1,00728.jpg
Kvasir v2/normal-pylorus/normal-pylorus/ae8dbff9-03bc-40c2-8732-002e09590f07.jpg,normal-pylorus,6,00729.jpg
Kvasir v2/normal/normal/7c31d6f8-8f5c-4175-aa14-aaecc29e9026.jpg,normal,8,00730.jpg
Kvasir v2/esophagitis/esophagitis/1ded2358-2ffc-43e9-9e82-b4df97f4dfd0.jpg,esophagitis,7,00731.jpg
Kvasir v2/normal-pylorus/normal-pylorus/3f429284-8727-43df-800a-6bfc84e71cc2.jpg,normal-pylorus,6,00732.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/8bc1a4e6-8b76-4804-b92f-4598c10a045c.jpg,dyed-resection-margins,5,00733.jpg
Kvasir v2/normal-pylorus/normal-pylorus/fc006fba-2164-4659-8eea-5931303d4c97.jpg,normal-pylorus,6,00734.jpg
Kvasir v2/polyps/polyps/1c860924-5e15-4d7f-9f64-27a90d0bb2f3.jpg,polyps,2,00735.jpg
Kvasir v2/normal-cecum/normal-cecum/885143ec-e570-41dd-b5fa-515b8e8b9d54.jpg,normal-cecum,1,00736.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/b58caa3b-a8fd-4a80-9de1-494db4830b28.jpg,dyed-resection-margins,5,00737.jpg
Kvasir v2/normal-cecum/normal-cecum/50964a22-20e1-467a-8d12-f54bc4e9bc65.jpg,normal-cecum,1,00738.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/2a9ce8f3-c1b5-4e59-b2f6-abd15927932f.jpg,ulcerative-colitis,4,00739.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/fa3fad9f-c672-4778-a80f-b682e44af3e0.jpg,ulcerative-colitis,4,00740.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/e3dc6cb6-3f03-4624-8463-c1629bbeb07d.jpg,dyed-resection-margins,5,00741.jpg
Kvasir v2/normal-cecum/normal-cecum/8cb2b6a2-502b-4dc3-bf46-e2e26b8a485b.jpg,normal-cecum,1,00742.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/e04b20f6-cc29-487d-a0ed-8716cbe0e03d.jpg,dyed-resection-margins,5,00743.jpg
Kvasir v2/esophagitis/esophagitis/1e7d7c2c-77ca-4858-b9be-e14952edf946.jpg,esophagitis,7,00744.jpg
Kvasir v2/normal-pylorus/normal-pylorus/5b84405a-4e4f-4a6c-a300-454eec34ed9b.jpg,normal-pylorus,6,00745.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/da2f23c8-7c1d-4e9c-9ca0-7337cc3c2252.jpg,dyed-lifted-polyps,3,00746.jpg
Kvasir v2/normal-cecum/normal-cecum/bdcee218-865a-46fa-a7a6-3f65b1f0a650.jpg,normal-cecum,1,00747.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/acb7cba3-c33e-485c-a65d-721e5574163e.jpg,dyed-resection-margins,5,00748.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/d62dcb91-867f-484b-9c17-8dbaf1738b93.jpg,ulcerative-colitis,4,00749.jpg
Kvasir v2/polyps/polyps/0893f8ec-7929-4e69-9c1f-8b349924304e.jpg,polyps,2,00750.jpg
Kvasir v2/normal-cecum/normal-cecum/ab317597-8711-4d28-867b-519a319fda31.jpg,normal-cecum,1,00751.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/fc8eee2f-18eb-4c08-8d56-aa420144489a.jpg,ulcerative-colitis,4,00752.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/8f7e100e-a53d-4b6c-ab54-cb315aa6cae5.jpg,dyed-lifted-polyps,3,00753.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/ba2a2f89-5c35-4dae-8bf2-39ce8f4757f1.jpg,ulcerative-colitis,4,00754.jpg
Kvasir v2/normal-pylorus/normal-pylorus/d59c9942-ba7f-4b2f-88dd-4b9ad1e17444.jpg,normal-pylorus,6,00755.jpg
Kvasir v2/normal-cecum/normal-cecum/d8774209-9081-4f6c-9efa-58ec147aabaa.jpg,normal-cecum,1,00756.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/853e1124-fc68-459e-aeea-30fa7a45c06d.jpg,dyed-lifted-polyps,3,00757.jpg
Kvasir v2/polyps/polyps/d9a0874a-990a-4bc6-9e42-62e2b6e65381.jpg,polyps,2,00758.jpg
Kvasir v2/esophagitis/esophagitis/7e5268dd-6ee0-4861-9a8c-5d06ab16f2fe.jpg,esophagitis,7,00759.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/5432120e-aaa6-44e6-9d0a-256978a7f5e9.jpg,ulcerative-colitis,4,00760.jpg
Kvasir v2/normal-pylorus/normal-pylorus/b5c78a7d-235e-49d7-8088-dc2f601a9c04.jpg,normal-pylorus,6,00761.jpg
Kvasir v2/normal-pylorus/normal-pylorus/e615dd66-5c67-494d-9e9d-974b18d037fd.jpg,normal-pylorus,6,00762.jpg
Kvasir v2/normal/normal/c52d47d5-2c4f-49bf-8aea-400fb2bcd2cc.jpg,normal,8,00763.jpg
Kvasir v2/normal/normal/19391628-f060-4dda-93d9-75a0cfc8a139.jpg,normal,8,00764.jpg
Kvasir v2/polyps/polyps/63f328f3-1af4-4952-ac46-a0291c7f9133.jpg,polyps,2,00765.jpg
Kvasir v2/normal-pylorus/normal-pylorus/4efd8e6d-c382-436e-9bd0-0714ec4e2ce9.jpg,normal-pylorus,6,00766.jpg
Kvasir v2/esophagitis/esophagitis/3a8d7e35-7236-4c64-9f07-5ff4077229c2.jpg,esophagitis,7,00767.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/186375d6-f31d-405d-8326-f4005d9eea39.jpg,dyed-resection-margins,5,00768.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/b3617b28-0c48-450a-9614-3d26844763b1.jpg,dyed-lifted-polyps,3,00769.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/70c4a023-628b-4d1a-9703-e8527fe6dfb8.jpg,dyed-resection-margins,5,00770.jpg
Kvasir v2/normal/normal/b3d9b7d8-1125-4ded-b362-69c976c41648.jpg,normal,8,00771.jpg
Kvasir v2/polyps/polyps/1fe26727-3cb1-4f94-85a3-acd99a380281.jpg,polyps,2,00772.jpg
Kvasir v2/esophagitis/esophagitis/4b38d164-4a6b-4edc-9603-6ed6e838cfe5.jpg,esophagitis,7,00773.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/760dfee6-3715-456b-ad6b-48b17db59fdd.jpg,dyed-lifted-polyps,3,00774.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/c04ed4f8-44e3-4302-bc45-b4d3898afa0a.jpg,ulcerative-colitis,4,00775.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/328e808d-5a15-4bd1-b11a-74d04f89f19b.jpg,ulcerative-colitis,4,00776.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/b229e244-2310-4bd9-8269-6b1d8078ae15.jpg,dyed-lifted-polyps,3,00777.jpg
Kvasir v2/normal/normal/2648db28-17e5-4a82-8b8b-3b3585813e6f.jpg,normal,8,00778.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/995f90a6-1d87-4d29-b6d7-4f9e09558497.jpg,ulcerative-colitis,4,00779.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/cc02190c-7fe9-426a-af45-404fdfa11363.jpg,ulcerative-colitis,4,00780.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/1677cdfd-0044-4ee5-8bcd-33a0c7b82ad8.jpg,dyed-lifted-polyps,3,00781.jpg
Kvasir v2/esophagitis/esophagitis/34f1f9fe-3883-4a67-841a-4189817cccdb.jpg,esophagitis,7,00782.jpg
Kvasir v2/normal/normal/d071cc90-4f5b-4134-bba9-ffc613d5a001.jpg,normal,8,00783.jpg
Kvasir v2/esophagitis/esophagitis/e24f314b-287c-48b6-a493-e41cd2039804.jpg,esophagitis,7,00784.jpg
Kvasir v2/normal-cecum/normal-cecum/ecfe00a5-ba50-44bd-b67d-f9e3a183c270.jpg,normal-cecum,1,00785.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/77b7cb2f-f005-4188-a92e-389d7182fcb9.jpg,dyed-resection-margins,5,00786.jpg
Kvasir v2/esophagitis/esophagitis/3ec0b71d-dc90-44d5-95c3-3ee618109f71.jpg,esophagitis,7,00787.jpg
Kvasir v2/esophagitis/esophagitis/ab7ecbfc-81ac-4a1b-9b37-ae6b59119898.jpg,esophagitis,7,00788.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/4662b9c6-b6b4-4176-ab39-3a7a4024b890.jpg,dyed-lifted-polyps,3,00789.jpg
Kvasir v2/normal-cecum/normal-cecum/288a099f-8902-46ff-89c3-8475d71f70e8.jpg,normal-cecum,1,00790.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/2053bb5e-29cd-4e3e-a5ab-2787fe8a7db2.jpg,ulcerative-colitis,4,00791.jpg
Kvasir v2/esophagitis/esophagitis/cde2d60c-26e7-4458-97cd-8029f1a42ba1.jpg,esophagitis,7,00792.jpg
Kvasir v2/esophagitis/esophagitis/c94912f9-1e4d-4325-868d-153ccb6c32c4.jpg,esophagitis,7,00793.jpg
Kvasir v2/normal-pylorus/normal-pylorus/8a4b5b35-9744-4056-82ab-95ed7de279ae.jpg,normal-pylorus,6,00794.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/2a22fded-286c-4d55-aace-7ae86d41224b.jpg,dyed-resection-margins,5,00795.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/6dd5186a-a6a1-4a2e-bc43-979b21966ee2.jpg,ulcerative-colitis,4,00796.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/fdd06eac-e2c7-48ee-aace-99efff36d4cf.jpg,ulcerative-colitis,4,00797.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/e526452c-fd1f-47b9-b1a7-45c9b20503bf.jpg,dyed-resection-margins,5,00798.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/78d3d972-933e-4137-90a9-6e5485cb6b57.jpg,dyed-lifted-polyps,3,00799.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/49ff4cda-64db-4d70-8b6d-eba41e5ac76a.jpg,ulcerative-colitis,4,00800.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/584f1fa0-9bb9-49d3-b412-c42819d0a200_00000824.jpg,ulcerative-colitis,4,00801.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/d11a25cb-7e36-4711-8b29-e9c9c4ec4002.jpg,dyed-resection-margins,5,00802.jpg
Kvasir v2/normal/normal/5498bd39-466f-45aa-9b7f-88c907bdc4f8.jpg,normal,8,00803.jpg
Kvasir v2/normal-pylorus/normal-pylorus/4b647592-5fd3-4daa-9c49-5b04b80c8d4c.jpg,normal-pylorus,6,00804.jpg
Kvasir v2/dyed-resection-margins/dyed-resection-margins/03b8aa05-011e-4c2d-94e5-f8054d760a27.jpg,dyed-resection-margins,5,00805.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/3dc8051e-e257-481a-a5f6-9656a0c3f77f.jpg,ulcerative-colitis,4,00806.jpg
Kvasir v2/polyps/polyps/da4e0b0b-bfc8-4bb7-b956-8dab15dfa420.jpg,polyps,2,00807.jpg
Kvasir v2/ulcerative-colitis/ulcerative-colitis/e03c6c65-dabe-45b8-b6c2-ac8897574925.jpg,ulcerative-colitis,4,00808.jpg
Kvasir v2/normal-cecum/normal-cecum/4aed0bbe-f658-4a23-a057-bd7bda6f34b0.jpg,normal-cecum,1,00809.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/051b0c4e-f7ad-417b-8f4f-2e76c2d6d6e7.jpg,dyed-lifted-polyps,3,00810.jpg
Kvasir v2/normal-pylorus/normal-pylorus/a3cf9797-01ac-49d7-8912-53f2fa39442b.jpg,normal-pylorus,6,00811.jpg
Kvasir v2/esophagitis/esophagitis/ab146ccd-524d-4fc1-a22e-5b180380dfae.jpg,esophagitis,7,00812.jpg
Kvasir v2/normal-cecum/normal-cecum/21fb4d5e-ca0d-45a7-9c6c-780e2591b57e.jpg,normal-cecum,1,00813.jpg
Kvasir v2/dyed-lifted-polyps/dyed-lifted-polyps/0ec81bba-07db-411f-b6d2-e69ed1ba2d8f.jpg,dyed-lifted-polyps,3,00814.jpg
Kvasir v2/normal-pylorus/normal-pylorus/6f1da239-aed3-451c-8b03-5da539cdc651.jpg,normal-pylorus,6,00815.jpg
Kvasir v2/normal-cecum/normal-cecum/1a570fb4-cb59-4b2d-8f75-9944b43ab959.jpg,normal-cecum,1,00816.jpg
Kvasir v2/esophagitis/esophagitis/6fe39322-4a5c-494a-a2d4-bdc2bbea8200.jpg,esophagitis,7,00817.jpg
Kvasir v2/esophagitis/esophagitis/e33477fd-60fa-47f2-a78a-0594396fb2fd.jpg,esophagitis,7,00818.jpg
